video_path,reference_path,method,is_fake,c_lip_sync,c_blinking,c_facial_boundary,c_texture,c_identity,c_lighting
FaceForensics/Deepfakes/704_723.mp4,FaceForensics/original/704.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/704_723.mp4,FaceForensics/original/704.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/704_723.mp4,FaceForensics/original/704.mp4,faceshifter,1,0.1507,0.0557,0.1589,0.0799,0.0775,0.0
FaceForensics/FaceSwap/704_723.mp4,FaceForensics/original/704.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/704_723.mp4,FaceForensics/original/704.mp4,neuraltextures,1,0.0,0.0,0.0555,0.0425,0.0,0.0
FaceForensics/original/705.mp4,FaceForensics/original/705.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/705_707.mp4,FaceForensics/original/705.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/705_707.mp4,FaceForensics/original/705.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/705_707.mp4,FaceForensics/original/705.mp4,faceshifter,1,0.3427,0.1071,0.2152,0.176,0.0439,0.0725
FaceForensics/FaceSwap/705_707.mp4,FaceForensics/original/705.mp4,faceswap,1,0.0537,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/705_707.mp4,FaceForensics/original/705.mp4,neuraltextures,1,0.0,0.0,0.0499,0.0466,0.0,0.0589
FaceForensics/original/706.mp4,FaceForensics/original/706.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/706_479.mp4,FaceForensics/original/706.mp4,deepfakes,1,0.1342,0.0408,0.0,0.0,0.0469,0.0
FaceForensics/Face2Face/706_479.mp4,FaceForensics/original/706.mp4,face2face,1,0.0641,0.0,0.0,0.0,0.0439,0.0
FaceForensics/FaceShifter/706_479.mp4,FaceForensics/original/706.mp4,faceshifter,1,0.0886,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/706_479.mp4,FaceForensics/original/706.mp4,faceswap,1,0.0847,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/706_479.mp4,FaceForensics/original/706.mp4,neuraltextures,1,0.0516,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/707.mp4,FaceForensics/original/707.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/707_705.mp4,FaceForensics/original/707.mp4,deepfakes,1,0.0,0.0,0.0463,0.0,0.0,0.0404
FaceForensics/Face2Face/707_705.mp4,FaceForensics/original/707.mp4,face2face,1,0.0,0.0,0.0,0.0409,0.0,0.0
FaceForensics/FaceShifter/707_705.mp4,FaceForensics/original/707.mp4,faceshifter,1,0.3919,0.1487,0.2718,0.2522,0.1126,0.0838
FaceForensics/FaceSwap/707_705.mp4,FaceForensics/original/707.mp4,faceswap,1,0.0644,0.0472,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/707_705.mp4,FaceForensics/original/707.mp4,neuraltextures,1,0.077,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/708.mp4,FaceForensics/original/708.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/708_772.mp4,FaceForensics/original/708.mp4,deepfakes,1,0.0,0.0,0.0456,0.0,0.0,0.0
FaceForensics/Face2Face/708_772.mp4,FaceForensics/original/708.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/708_772.mp4,FaceForensics/original/708.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/708_772.mp4,FaceForensics/original/708.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/708_772.mp4,FaceForensics/original/708.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/709.mp4,FaceForensics/original/709.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/709_390.mp4,FaceForensics/original/709.mp4,deepfakes,1,0.096,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/709_390.mp4,FaceForensics/original/709.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/709_390.mp4,FaceForensics/original/709.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/709_390.mp4,FaceForensics/original/709.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/709_390.mp4,FaceForensics/original/709.mp4,neuraltextures,1,0.0593,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/710.mp4,FaceForensics/original/710.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/710_788.mp4,FaceForensics/original/710.mp4,deepfakes,1,0.0585,0.1869,0.0841,0.0857,0.1352,0.0
FaceForensics/Face2Face/710_788.mp4,FaceForensics/original/710.mp4,face2face,1,0.1672,0.0425,0.0494,0.0561,0.0471,0.0401
FaceForensics/FaceShifter/710_788.mp4,FaceForensics/original/710.mp4,faceshifter,1,0.0497,0.0,0.0,0.0545,0.0,0.0
FaceForensics/FaceSwap/710_788.mp4,FaceForensics/original/710.mp4,faceswap,1,0.0943,0.11,0.0,0.0,0.0694,0.0
FaceForensics/NeuralTextures/710_788.mp4,FaceForensics/original/710.mp4,neuraltextures,1,0.0945,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/711.mp4,FaceForensics/original/711.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/711_681.mp4,FaceForensics/original/711.mp4,deepfakes,1,0.0,0.0544,0.0,0.0,0.0422,0.0
FaceForensics/Face2Face/711_681.mp4,FaceForensics/original/711.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/711_681.mp4,FaceForensics/original/711.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/711_681.mp4,FaceForensics/original/711.mp4,faceswap,1,0.0827,0.0826,0.0,0.0585,0.0,0.0
FaceForensics/NeuralTextures/711_681.mp4,FaceForensics/original/711.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/712.mp4,FaceForensics/original/712.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/712_716.mp4,FaceForensics/original/712.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/712_716.mp4,FaceForensics/original/712.mp4,face2face,1,0.0,0.0,0.0,0.0481,0.0,0.0
FaceForensics/FaceShifter/712_716.mp4,FaceForensics/original/712.mp4,faceshifter,1,0.0594,0.0,0.0,0.0523,0.0,0.0
FaceForensics/FaceSwap/712_716.mp4,FaceForensics/original/712.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/712_716.mp4,FaceForensics/original/712.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/713.mp4,FaceForensics/original/713.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/713_726.mp4,FaceForensics/original/713.mp4,deepfakes,1,0.0,0.1019,0.1107,0.1212,0.0792,0.0
FaceForensics/Face2Face/713_726.mp4,FaceForensics/original/713.mp4,face2face,1,0.1979,0.0,0.0,0.0,0.0472,0.0
FaceForensics/FaceShifter/713_726.mp4,FaceForensics/original/713.mp4,faceshifter,1,0.0746,0.0,0.0421,0.0,0.0,0.0
FaceForensics/FaceSwap/713_726.mp4,FaceForensics/original/713.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/713_726.mp4,FaceForensics/original/713.mp4,neuraltextures,1,0.0404,0.0,0.042,0.0,0.0,0.0
FaceForensics/original/714.mp4,FaceForensics/original/714.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/714_842.mp4,FaceForensics/original/714.mp4,deepfakes,1,0.1549,0.126,0.2755,0.2383,0.1173,0.1346
FaceForensics/Face2Face/714_842.mp4,FaceForensics/original/714.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/714_842.mp4,FaceForensics/original/714.mp4,faceshifter,1,0.1637,0.0,0.079,0.0898,0.0535,0.0
FaceForensics/FaceSwap/714_842.mp4,FaceForensics/original/714.mp4,faceswap,1,0.1028,0.0562,0.0741,0.0514,0.1352,0.0444
FaceForensics/NeuralTextures/714_842.mp4,FaceForensics/original/714.mp4,neuraltextures,1,0.0833,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/715.mp4,FaceForensics/original/715.mp4,original,0,0.0456,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/715_721.mp4,FaceForensics/original/715.mp4,deepfakes,1,0.0,0.1052,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/715_721.mp4,FaceForensics/original/715.mp4,face2face,1,0.0651,0.0,0.0422,0.0,0.0,0.0
FaceForensics/FaceShifter/715_721.mp4,FaceForensics/original/715.mp4,faceshifter,1,0.3481,0.1055,0.224,0.1614,0.0971,0.0
FaceForensics/FaceSwap/715_721.mp4,FaceForensics/original/715.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/715_721.mp4,FaceForensics/original/715.mp4,neuraltextures,1,0.0455,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/716.mp4,FaceForensics/original/716.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/716_712.mp4,FaceForensics/original/716.mp4,deepfakes,1,0.0,0.0,0.0793,0.0,0.0,0.0
FaceForensics/Face2Face/716_712.mp4,FaceForensics/original/716.mp4,face2face,1,0.0673,0.0,0.0581,0.0466,0.0,0.0451
FaceForensics/FaceShifter/716_712.mp4,FaceForensics/original/716.mp4,faceshifter,1,0.3829,0.0808,0.2841,0.1192,0.1147,0.0466
FaceForensics/FaceSwap/716_712.mp4,FaceForensics/original/716.mp4,faceswap,1,0.103,0.0404,0.0663,0.0442,0.0,0.0
FaceForensics/NeuralTextures/716_712.mp4,FaceForensics/original/716.mp4,neuraltextures,1,0.1092,0.0836,0.0859,0.0749,0.0,0.0449
FaceForensics/original/717.mp4,FaceForensics/original/717.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/717_684.mp4,FaceForensics/original/717.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/717_684.mp4,FaceForensics/original/717.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/717_684.mp4,FaceForensics/original/717.mp4,faceshifter,1,0.149,0.0,0.0446,0.0,0.0,0.0
FaceForensics/FaceSwap/717_684.mp4,FaceForensics/original/717.mp4,faceswap,1,0.0,0.0937,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/717_684.mp4,FaceForensics/original/717.mp4,neuraltextures,1,0.0813,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/718.mp4,FaceForensics/original/718.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/718_972.mp4,FaceForensics/original/718.mp4,deepfakes,1,0.0724,0.0407,0.0,0.0545,0.0455,0.0407
FaceForensics/Face2Face/718_972.mp4,FaceForensics/original/718.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/718_972.mp4,FaceForensics/original/718.mp4,faceshifter,1,0.161,0.0,0.0426,0.0,0.0877,0.0
FaceForensics/FaceSwap/718_972.mp4,FaceForensics/original/718.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0435,0.0
FaceForensics/NeuralTextures/718_972.mp4,FaceForensics/original/718.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/719.mp4,FaceForensics/original/719.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/719_737.mp4,FaceForensics/original/719.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/719_737.mp4,FaceForensics/original/719.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/719_737.mp4,FaceForensics/original/719.mp4,faceshifter,1,0.2831,0.1378,0.148,0.1386,0.0633,0.1008
FaceForensics/FaceSwap/719_737.mp4,FaceForensics/original/719.mp4,faceswap,1,0.0,0.0,0.0623,0.054,0.0,0.0
FaceForensics/NeuralTextures/719_737.mp4,FaceForensics/original/719.mp4,neuraltextures,1,0.0,0.0,0.0477,0.0,0.0,0.0
FaceForensics/original/720.mp4,FaceForensics/original/720.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/720_672.mp4,FaceForensics/original/720.mp4,deepfakes,1,0.1231,0.1042,0.0754,0.0714,0.0,0.0766
FaceForensics/Face2Face/720_672.mp4,FaceForensics/original/720.mp4,face2face,1,0.1583,0.0534,0.069,0.0646,0.0802,0.1249
FaceForensics/FaceShifter/720_672.mp4,FaceForensics/original/720.mp4,faceshifter,1,0.191,0.056,0.0,0.0404,0.0,0.0522
FaceForensics/FaceSwap/720_672.mp4,FaceForensics/original/720.mp4,faceswap,1,0.0504,0.0591,0.0609,0.0518,0.0,0.0
FaceForensics/NeuralTextures/720_672.mp4,FaceForensics/original/720.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/721.mp4,FaceForensics/original/721.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/721_715.mp4,FaceForensics/original/721.mp4,deepfakes,1,0.0452,0.0434,0.0,0.0,0.0477,0.0578
FaceForensics/Face2Face/721_715.mp4,FaceForensics/original/721.mp4,face2face,1,0.0,0.0496,0.0435,0.0,0.0,0.0
FaceForensics/FaceShifter/721_715.mp4,FaceForensics/original/721.mp4,faceshifter,1,0.1545,0.0,0.0445,0.0475,0.0,0.0
FaceForensics/FaceSwap/721_715.mp4,FaceForensics/original/721.mp4,faceswap,1,0.0,0.063,0.0431,0.0586,0.0,0.0
FaceForensics/NeuralTextures/721_715.mp4,FaceForensics/original/721.mp4,neuraltextures,1,0.0418,0.0443,0.0543,0.0479,0.0,0.0569
FaceForensics/original/722.mp4,FaceForensics/original/722.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/722_458.mp4,FaceForensics/original/722.mp4,deepfakes,1,0.1447,0.0454,0.0997,0.0709,0.0,0.0495
FaceForensics/Face2Face/722_458.mp4,FaceForensics/original/722.mp4,face2face,1,0.1035,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/722_458.mp4,FaceForensics/original/722.mp4,faceshifter,1,0.2588,0.0959,0.2025,0.1474,0.0929,0.0586
FaceForensics/FaceSwap/722_458.mp4,FaceForensics/original/722.mp4,faceswap,1,0.0842,0.0,0.0748,0.0566,0.0,0.0
FaceForensics/NeuralTextures/722_458.mp4,FaceForensics/original/722.mp4,neuraltextures,1,0.162,0.0569,0.0826,0.0569,0.0,0.0494
FaceForensics/original/723.mp4,FaceForensics/original/723.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/723_704.mp4,FaceForensics/original/723.mp4,deepfakes,1,0.0419,0.0,0.0931,0.0,0.0,0.0
FaceForensics/Face2Face/723_704.mp4,FaceForensics/original/723.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/723_704.mp4,FaceForensics/original/723.mp4,faceshifter,1,0.4283,0.0974,0.3031,0.242,0.1466,0.0912
FaceForensics/FaceSwap/723_704.mp4,FaceForensics/original/723.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/723_704.mp4,FaceForensics/original/723.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/724.mp4,FaceForensics/original/724.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/724_725.mp4,FaceForensics/original/724.mp4,deepfakes,1,0.0,0.0,0.1023,0.0544,0.0,0.0402
FaceForensics/Face2Face/724_725.mp4,FaceForensics/original/724.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/724_725.mp4,FaceForensics/original/724.mp4,faceshifter,1,0.1201,0.0,0.0,0.0,0.0858,0.0
FaceForensics/FaceSwap/724_725.mp4,FaceForensics/original/724.mp4,faceswap,1,0.0,0.0471,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/724_725.mp4,FaceForensics/original/724.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/725.mp4,FaceForensics/original/725.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/725_724.mp4,FaceForensics/original/725.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/725_724.mp4,FaceForensics/original/725.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/725_724.mp4,FaceForensics/original/725.mp4,faceshifter,1,0.1275,0.0,0.0,0.0809,0.0,0.0466
FaceForensics/FaceSwap/725_724.mp4,FaceForensics/original/725.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/725_724.mp4,FaceForensics/original/725.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/726.mp4,FaceForensics/original/726.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/726_713.mp4,FaceForensics/original/726.mp4,deepfakes,1,0.0456,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/726_713.mp4,FaceForensics/original/726.mp4,face2face,1,0.0477,0.0488,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/726_713.mp4,FaceForensics/original/726.mp4,faceshifter,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/726_713.mp4,FaceForensics/original/726.mp4,faceswap,1,0.1508,0.1159,0.0,0.0,0.0459,0.0797
FaceForensics/NeuralTextures/726_713.mp4,FaceForensics/original/726.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/727.mp4,FaceForensics/original/727.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/727_729.mp4,FaceForensics/original/727.mp4,deepfakes,1,0.0,0.0446,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/727_729.mp4,FaceForensics/original/727.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/727_729.mp4,FaceForensics/original/727.mp4,faceshifter,1,0.0643,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/727_729.mp4,FaceForensics/original/727.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/727_729.mp4,FaceForensics/original/727.mp4,neuraltextures,1,0.0,0.0,0.065,0.0,0.0,0.0505
FaceForensics/original/728.mp4,FaceForensics/original/728.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/728_673.mp4,FaceForensics/original/728.mp4,deepfakes,1,0.1791,0.0953,0.0601,0.0802,0.0,0.1046
FaceForensics/Face2Face/728_673.mp4,FaceForensics/original/728.mp4,face2face,1,0.3062,0.0,0.1404,0.0,0.0405,0.0
FaceForensics/FaceShifter/728_673.mp4,FaceForensics/original/728.mp4,faceshifter,1,0.0911,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/728_673.mp4,FaceForensics/original/728.mp4,faceswap,1,0.0572,0.0495,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/728_673.mp4,FaceForensics/original/728.mp4,neuraltextures,1,0.0823,0.0636,0.0561,0.0,0.0,0.0
FaceForensics/original/729.mp4,FaceForensics/original/729.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/729_727.mp4,FaceForensics/original/729.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/729_727.mp4,FaceForensics/original/729.mp4,face2face,1,0.0,0.0,0.0,0.041,0.0,0.0
FaceForensics/FaceShifter/729_727.mp4,FaceForensics/original/729.mp4,faceshifter,1,0.2481,0.1025,0.1984,0.1118,0.0629,0.0
FaceForensics/FaceSwap/729_727.mp4,FaceForensics/original/729.mp4,faceswap,1,0.0,0.0758,0.0,0.0,0.0402,0.0
FaceForensics/NeuralTextures/729_727.mp4,FaceForensics/original/729.mp4,neuraltextures,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/730.mp4,FaceForensics/original/730.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/730_815.mp4,FaceForensics/original/730.mp4,deepfakes,1,0.076,0.0794,0.1063,0.0,0.0462,0.062
FaceForensics/Face2Face/730_815.mp4,FaceForensics/original/730.mp4,face2face,1,0.0644,0.0,0.0,0.059,0.0,0.0
FaceForensics/FaceShifter/730_815.mp4,FaceForensics/original/730.mp4,faceshifter,1,0.092,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceSwap/730_815.mp4,FaceForensics/original/730.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/730_815.mp4,FaceForensics/original/730.mp4,neuraltextures,1,0.0,0.0,0.0493,0.0,0.0,0.0
FaceForensics/original/731.mp4,FaceForensics/original/731.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/731_741.mp4,FaceForensics/original/731.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/731_741.mp4,FaceForensics/original/731.mp4,face2face,1,0.049,0.0829,0.0408,0.0703,0.0609,0.0749
FaceForensics/FaceShifter/731_741.mp4,FaceForensics/original/731.mp4,faceshifter,1,0.4578,0.2445,0.2238,0.2307,0.0717,0.0747
FaceForensics/FaceSwap/731_741.mp4,FaceForensics/original/731.mp4,faceswap,1,0.0,0.0502,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/731_741.mp4,FaceForensics/original/731.mp4,neuraltextures,1,0.0,0.0563,0.0677,0.0568,0.0,0.0634
FaceForensics/original/732.mp4,FaceForensics/original/732.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/732_691.mp4,FaceForensics/original/732.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/732_691.mp4,FaceForensics/original/732.mp4,face2face,1,0.2365,0.125,0.1426,0.2486,0.0816,0.0499
FaceForensics/FaceShifter/732_691.mp4,FaceForensics/original/732.mp4,faceshifter,1,0.1281,0.0,0.1189,0.0766,0.0,0.0
FaceForensics/FaceSwap/732_691.mp4,FaceForensics/original/732.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/732_691.mp4,FaceForensics/original/732.mp4,neuraltextures,1,0.0,0.0565,0.0,0.0,0.0469,0.0573
FaceForensics/original/733.mp4,FaceForensics/original/733.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/733_935.mp4,FaceForensics/original/733.mp4,deepfakes,1,0.0,0.0,0.0,0.0403,0.0,0.0
FaceForensics/Face2Face/733_935.mp4,FaceForensics/original/733.mp4,face2face,1,0.0702,0.0,0.0,0.0,0.0441,0.0
FaceForensics/FaceShifter/733_935.mp4,FaceForensics/original/733.mp4,faceshifter,1,0.0867,0.1136,0.0435,0.1458,0.0964,0.1876
FaceForensics/FaceSwap/733_935.mp4,FaceForensics/original/733.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/733_935.mp4,FaceForensics/original/733.mp4,neuraltextures,1,0.0,0.0,0.0,0.0508,0.0,0.0
FaceForensics/original/734.mp4,FaceForensics/original/734.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/734_699.mp4,FaceForensics/original/734.mp4,deepfakes,1,0.0517,0.0492,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/734_699.mp4,FaceForensics/original/734.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/734_699.mp4,FaceForensics/original/734.mp4,faceshifter,1,0.4703,0.1717,0.2431,0.193,0.0996,0.0913
FaceForensics/FaceSwap/734_699.mp4,FaceForensics/original/734.mp4,faceswap,1,0.0752,0.0408,0.0565,0.0,0.0,0.0
FaceForensics/NeuralTextures/734_699.mp4,FaceForensics/original/734.mp4,neuraltextures,1,0.0648,0.0,0.0826,0.0614,0.0435,0.0
FaceForensics/original/735.mp4,FaceForensics/original/735.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/735_774.mp4,FaceForensics/original/735.mp4,deepfakes,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/735_774.mp4,FaceForensics/original/735.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/735_774.mp4,FaceForensics/original/735.mp4,faceshifter,1,0.3881,0.2837,0.0983,0.153,0.0671,0.0777
FaceForensics/FaceSwap/735_774.mp4,FaceForensics/original/735.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/735_774.mp4,FaceForensics/original/735.mp4,neuraltextures,1,0.082,0.0,0.0,0.0,0.0,0.0
FaceForensics/original/736.mp4,FaceForensics/original/736.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/736_785.mp4,FaceForensics/original/736.mp4,deepfakes,1,0.0499,0.0,0.0434,0.0,0.0,0.0
FaceForensics/Face2Face/736_785.mp4,FaceForensics/original/736.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/FaceShifter/736_785.mp4,FaceForensics/original/736.mp4,faceshifter,1,0.1741,0.0,0.0946,0.0471,0.0,0.0
FaceForensics/FaceSwap/736_785.mp4,FaceForensics/original/736.mp4,faceswap,1,0.0859,0.0598,0.1045,0.0567,0.0498,0.0466
FaceForensics/NeuralTextures/736_785.mp4,FaceForensics/original/736.mp4,neuraltextures,1,0.0,0.0,0.0456,0.0,0.0,0.0
FaceForensics/original/737.mp4,FaceForensics/original/737.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/Deepfakes/737_719.mp4,FaceForensics/original/737.mp4,deepfakes,1,0.0602,0.0,0.0,0.0,0.0,0.0
FaceForensics/Face2Face/737_719.mp4,FaceForensics/original/737.mp4,face2face,1,0.0,0.0,0.0,0.0,0.0,0.04
FaceForensics/FaceShifter/737_719.mp4,FaceForensics/original/737.mp4,faceshifter,1,0.3521,0.0654,0.1434,0.124,0.042,0.0
FaceForensics/FaceSwap/737_719.mp4,FaceForensics/original/737.mp4,faceswap,1,0.0,0.0,0.0,0.0,0.0,0.0
FaceForensics/NeuralTextures/737_719.mp4,FaceForensics/original/737.mp4,neuraltextures,1,0.0,0.0,0.0474,0.0525,0.0,0.0
FaceForensics/original/738.mp4,FaceForensics/original/738.mp4,original,0,0.0,0.0,0.0,0.0,0.0,0.0
